Memory Length,4000,
Trigger Level,4.00000e+01,
Source,CH1,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-02,
Vertical Position,-9.20000e-02,
Horizontal Units,S,
Horizontal Scale,1.00000e-04,
Horizontal Position,2.4950000e-02,
Horizontal Mode,Main,
Sampling Period,4.00000e-07,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
2.415000e-2,-6.60e-2,
2.415040e-2,-6.60e-2,
2.415080e-2,-6.60e-2,
2.415120e-2,-6.80e-2,
2.415160e-2,-6.80e-2,
2.415200e-2,-6.80e-2,
2.415240e-2,-6.80e-2,
2.415280e-2,-6.60e-2,
2.415320e-2,-6.60e-2,
2.415360e-2,-6.60e-2,
2.415400e-2,-6.60e-2,
2.415440e-2,-6.80e-2,
2.415480e-2,-6.80e-2,
2.415520e-2,-6.80e-2,
2.415560e-2,-6.80e-2,
2.415600e-2,-6.60e-2,
2.415640e-2,-6.60e-2,
2.415680e-2,-6.60e-2,
2.415720e-2,-6.60e-2,
2.415760e-2,-6.40e-2,
2.415800e-2,-6.40e-2,
2.415840e-2,-6.60e-2,
2.415880e-2,-6.60e-2,
2.415920e-2,-6.60e-2,
2.415960e-2,-6.60e-2,
2.416000e-2,-6.60e-2,
2.416040e-2,-6.60e-2,
2.416080e-2,-6.60e-2,
2.416120e-2,-6.60e-2,
2.416160e-2,-6.40e-2,
2.416200e-2,-6.40e-2,
2.416240e-2,-6.60e-2,
2.416280e-2,-6.60e-2,
2.416320e-2,-6.60e-2,
2.416360e-2,-6.60e-2,
2.416400e-2,-6.60e-2,
2.416440e-2,-6.60e-2,
2.416480e-2,-6.40e-2,
2.416520e-2,-6.40e-2,
2.416560e-2,-6.60e-2,
2.416600e-2,-6.60e-2,
2.416640e-2,-6.60e-2,
2.416680e-2,-6.60e-2,
2.416720e-2,-6.60e-2,
2.416760e-2,-6.60e-2,
2.416800e-2,-6.40e-2,
2.416840e-2,-6.40e-2,
2.416880e-2,-6.80e-2,
2.416920e-2,-6.80e-2,
2.416960e-2,-6.60e-2,
2.417000e-2,-6.60e-2,
2.417040e-2,-6.60e-2,
2.417080e-2,-6.60e-2,
2.417120e-2,-6.80e-2,
2.417160e-2,-6.80e-2,
2.417200e-2,-6.60e-2,
2.417240e-2,-6.60e-2,
2.417280e-2,-6.40e-2,
2.417320e-2,-6.40e-2,
2.417360e-2,-6.40e-2,
2.417400e-2,-6.40e-2,
2.417440e-2,-6.60e-2,
2.417480e-2,-6.60e-2,
2.417520e-2,-6.20e-2,
2.417560e-2,-6.20e-2,
2.417600e-2,-6.60e-2,
2.417640e-2,-6.60e-2,
2.417680e-2,-6.20e-2,
2.417720e-2,-6.20e-2,
2.417760e-2,-6.40e-2,
2.417800e-2,-6.40e-2,
2.417840e-2,-6.40e-2,
2.417880e-2,-6.40e-2,
2.417920e-2,-6.40e-2,
2.417960e-2,-6.40e-2,
2.418000e-2,-6.40e-2,
2.418040e-2,-6.40e-2,
2.418080e-2,-6.40e-2,
2.418120e-2,-6.40e-2,
2.418160e-2,-6.20e-2,
2.418200e-2,-6.20e-2,
2.418240e-2,-6.60e-2,
2.418280e-2,-6.60e-2,
2.418320e-2,-6.40e-2,
2.418360e-2,-6.40e-2,
2.418400e-2,-6.40e-2,
2.418440e-2,-6.40e-2,
2.418480e-2,-6.40e-2,
2.418520e-2,-6.40e-2,
2.418560e-2,-6.20e-2,
2.418600e-2,-6.20e-2,
2.418640e-2,-6.20e-2,
2.418680e-2,-6.20e-2,
2.418720e-2,-6.20e-2,
2.418760e-2,-6.20e-2,
2.418800e-2,-6.40e-2,
2.418840e-2,-6.40e-2,
2.418880e-2,-6.20e-2,
2.418920e-2,-6.20e-2,
2.418960e-2,-6.20e-2,
2.419000e-2,-6.20e-2,
2.419040e-2,-6.20e-2,
2.419080e-2,-6.20e-2,
2.419120e-2,-6.20e-2,
2.419160e-2,-6.20e-2,
2.419200e-2,-6.20e-2,
2.419240e-2,-6.20e-2,
2.419280e-2,-6.40e-2,
2.419320e-2,-6.40e-2,
2.419360e-2,-6.40e-2,
2.419400e-2,-6.40e-2,
2.419440e-2,-6.20e-2,
2.419480e-2,-6.20e-2,
2.419520e-2,-6.40e-2,
2.419560e-2,-6.40e-2,
2.419600e-2,-6.20e-2,
2.419640e-2,-6.20e-2,
2.419680e-2,-6.20e-2,
2.419720e-2,-6.20e-2,
2.419760e-2,-6.20e-2,
2.419800e-2,-6.20e-2,
2.419840e-2,-6.20e-2,
2.419880e-2,-6.20e-2,
2.419920e-2,-6.00e-2,
2.419960e-2,-6.00e-2,
2.420000e-2,-6.20e-2,
2.420040e-2,-6.20e-2,
2.420080e-2,-6.20e-2,
2.420120e-2,-6.20e-2,
2.420160e-2,-6.20e-2,
2.420200e-2,-6.20e-2,
2.420240e-2,-6.20e-2,
2.420280e-2,-6.20e-2,
2.420320e-2,-6.20e-2,
2.420360e-2,-6.20e-2,
2.420400e-2,-6.00e-2,
2.420440e-2,-6.00e-2,
2.420480e-2,-6.20e-2,
2.420520e-2,-6.20e-2,
2.420560e-2,-6.40e-2,
2.420600e-2,-6.40e-2,
2.420640e-2,-6.00e-2,
2.420680e-2,-6.00e-2,
2.420720e-2,-6.20e-2,
2.420760e-2,-6.20e-2,
2.420800e-2,-6.20e-2,
2.420840e-2,-6.20e-2,
2.420880e-2,-6.00e-2,
2.420920e-2,-6.00e-2,
2.420960e-2,-6.20e-2,
2.421000e-2,-6.20e-2,
2.421040e-2,-6.00e-2,
2.421080e-2,-6.00e-2,
2.421120e-2,-6.20e-2,
2.421160e-2,-6.20e-2,
2.421200e-2,-6.20e-2,
2.421240e-2,-6.20e-2,
2.421280e-2,-6.20e-2,
2.421320e-2,-6.20e-2,
2.421360e-2,-6.20e-2,
2.421400e-2,-6.20e-2,
2.421440e-2,-6.00e-2,
2.421480e-2,-6.00e-2,
2.421520e-2,-6.20e-2,
2.421560e-2,-6.20e-2,
2.421600e-2,-6.00e-2,
2.421640e-2,-6.00e-2,
2.421680e-2,-6.00e-2,
2.421720e-2,-6.00e-2,
2.421760e-2,-6.00e-2,
2.421800e-2,-6.00e-2,
2.421840e-2,-6.00e-2,
2.421880e-2,-6.00e-2,
2.421920e-2,-6.00e-2,
2.421960e-2,-6.00e-2,
2.422000e-2,-6.20e-2,
2.422040e-2,-6.20e-2,
2.422080e-2,-6.00e-2,
2.422120e-2,-6.00e-2,
2.422160e-2,-6.00e-2,
2.422200e-2,-6.00e-2,
2.422240e-2,-6.00e-2,
2.422280e-2,-6.00e-2,
