Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,-1.46000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-04,
Horizontal Position,1.1880000e-02,
Horizontal Mode,Main,
Sampling Period,1.00000e-06,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
1.009700e-2,2.00e-2,
1.009800e-2,2.00e-2,
1.009900e-2,4.00e-2,
1.010000e-2,4.00e-2,
1.010100e-2,2.00e-2,
1.010200e-2,2.00e-2,
1.010300e-2,2.00e-2,
1.010400e-2,2.00e-2,
1.010500e-2,2.00e-2,
1.010600e-2,2.00e-2,
1.010700e-2,2.00e-2,
1.010800e-2,2.00e-2,
1.010900e-2,2.00e-2,
1.011000e-2,2.00e-2,
1.011100e-2,2.00e-2,
1.011200e-2,2.00e-2,
1.011300e-2,2.00e-2,
1.011400e-2,2.00e-2,
1.011500e-2,4.00e-2,
1.011600e-2,4.00e-2,
1.011700e-2,2.00e-2,
1.011800e-2,2.00e-2,
1.011900e-2,2.00e-2,
1.012000e-2,2.00e-2,
1.012100e-2,2.00e-2,
1.012200e-2,2.00e-2,
1.012300e-2,0.00e+0,
1.012400e-2,0.00e+0,
1.012500e-2,2.00e-2,
1.012600e-2,2.00e-2,
1.012700e-2,2.00e-2,
1.012800e-2,2.00e-2,
1.012900e-2,0.00e+0,
1.013000e-2,0.00e+0,
1.013100e-2,2.00e-2,
1.013200e-2,2.00e-2,
1.013300e-2,2.00e-2,
1.013400e-2,2.00e-2,
1.013500e-2,4.00e-2,
1.013600e-2,4.00e-2,
1.013700e-2,2.00e-2,
1.013800e-2,2.00e-2,
1.013900e-2,4.00e-2,
1.014000e-2,4.00e-2,
1.014100e-2,2.00e-2,
1.014200e-2,2.00e-2,
1.014300e-2,2.00e-2,
1.014400e-2,2.00e-2,
1.014500e-2,4.00e-2,
1.014600e-2,4.00e-2,
1.014700e-2,2.00e-2,
1.014800e-2,2.00e-2,
1.014900e-2,0.00e+0,
1.015000e-2,0.00e+0,
1.015100e-2,2.00e-2,
1.015200e-2,2.00e-2,
1.015300e-2,4.00e-2,
1.015400e-2,4.00e-2,
1.015500e-2,2.00e-2,
1.015600e-2,2.00e-2,
1.015700e-2,2.00e-2,
1.015800e-2,2.00e-2,
1.015900e-2,2.00e-2,
1.016000e-2,2.00e-2,
1.016100e-2,4.00e-2,
1.016200e-2,4.00e-2,
1.016300e-2,0.00e+0,
1.016400e-2,0.00e+0,
1.016500e-2,0.00e+0,
1.016600e-2,0.00e+0,
1.016700e-2,2.00e-2,
1.016800e-2,2.00e-2,
1.016900e-2,4.00e-2,
1.017000e-2,4.00e-2,
1.017100e-2,2.00e-2,
1.017200e-2,2.00e-2,
1.017300e-2,2.00e-2,
1.017400e-2,2.00e-2,
1.017500e-2,2.00e-2,
1.017600e-2,2.00e-2,
1.017700e-2,2.00e-2,
1.017800e-2,2.00e-2,
1.017900e-2,2.00e-2,
1.018000e-2,2.00e-2,
1.018100e-2,2.00e-2,
1.018200e-2,2.00e-2,
1.018300e-2,2.00e-2,
1.018400e-2,2.00e-2,
1.018500e-2,4.00e-2,
1.018600e-2,4.00e-2,
1.018700e-2,2.00e-2,
1.018800e-2,2.00e-2,
1.018900e-2,2.00e-2,
1.019000e-2,2.00e-2,
1.019100e-2,4.00e-2,
1.019200e-2,4.00e-2,
1.019300e-2,2.00e-2,
1.019400e-2,2.00e-2,
1.019500e-2,0.00e+0,
1.019600e-2,0.00e+0,
1.019700e-2,2.00e-2,
1.019800e-2,2.00e-2,
1.019900e-2,0.00e+0,
1.020000e-2,0.00e+0,
1.020100e-2,2.00e-2,
1.020200e-2,2.00e-2,
1.020300e-2,2.00e-2,
1.020400e-2,2.00e-2,
1.020500e-2,2.00e-2,
